price,link,longitude,baths,date,contentLen,size,postDate,CraigID,area,title,coord,beds,updateDate,latitude,numPic,zipcode
1589,/see/apa/4756869924.html,-122.326738,1,11-Nov,13,560,2014-11-11T12:13:35-0800,4756869924," (Seattle, Green Lake, Greenlake, Ravenna)",Beautiful Open Studio! ~W/D~Garage Parking~Gym~Rooftop!,"47.678420, -122.326738",0.5,2014-11-11T12:13:35-0800,47.67842,4,98103
975,/see/apa/4742961792.html,-122.298037,1,11-Nov,6,560,2014-11-02T11:23:53-0800,4742961792, (Lake City Way),Amazing Apartment Next To Park! ,"47.715720, -122.298037",1,2014-11-11T12:45:10-0800,47.71572,5,98125
1390,/see/apa/4756605517.html,-122.37664,1,11-Nov,11,556,2014-11-11T09:57:25-0800,4756605517, (Ballard),Experience the Beauty of Autumn at Duo Apartments | One Month Free! ,"47.686976, -122.376640",1,2014-11-11T09:57:25-0800,47.686976,12,98117
1720,/see/apa/4756536095.html,-122.317572,1,11-Nov,26,555,2014-11-11T09:23:11-0800,4756536095, (Capitol Hill),Come home and stay in! ,"47.612818, -122.317572",1,2014-11-11T09:23:11-0800,47.612818,4,98122
1525,/see/apa/4756854899.html,-122.314047,1,11-Nov,24,555,2014-11-11T12:05:27-0800,4756854899, (capitol hill),An Amazing Studio. A Great Special. Visit the Chloe.,"47.613078, -122.314047",0.5,2014-11-11T12:05:27-0800,47.613078,9,98122
925,/see/apa/4756753326.html,-122.314289,1,11-Nov,9,554,2014-11-11T11:12:20-0800,4756753326," (North Seattle, Jackson Park, Pinehurst)",Cozy & Extra Cute Studio w/large balcony (G),"47.731862, -122.314289",0.5,2014-11-11T11:12:20-0800,47.731862,4,98125
1075,/see/apa/4749918514.html,-122.361259,1,11-Nov,3,550,2014-11-06T19:49:26-0800,4749918514, (Queen Anne Seattle),Lower Queen Anne 1 bd with city view,"47.626471, -122.361259",1,2014-11-11T05:03:10-0800,47.626471,0,98119
1485,/see/apa/4756867720.html,-122.377481,1,11-Nov,3,548,2014-11-11T12:12:24-0800,4756867720, (Ballard),Super spacious spectacular studio sanctuary!,"47.669289, -122.377481",0.5,2014-11-11T12:12:24-0800,47.669289,6,98107
1455,/see/apa/4756793790.html,-122.373102,1,11-Nov,72,547,2014-11-11T11:33:19-0800,4756793790, (Seattle),Studio: Floor to ceiling windows featuring a balcony w/ Seattle view!,"47.564419, -122.373102",0.5,2014-11-11T11:33:19-0800,47.564419,7,98126
865,/see/apa/4756694709.html,-122.335703,1,11-Nov,26,547,2014-11-11T10:42:22-0800,4756694709," (South West Seattle, Burien)","Seniors, Welcome Home. Take a look at what we have to offer!","47.520331, -122.335703",1,2014-11-11T10:42:22-0800,47.520331,12,98106
1900,/see/apa/4757388597.html,-122.348846,1,11-Nov,42,545,2014-11-11T17:52:10-0800,4757388597," (Belltown, Downtown, SLU, Queen Anne)",Downtown High Rise - FREE Rent and Parking Until Jan 1st.,"47.617391, -122.348846",1,2014-11-11T17:52:10-0800,47.617391,6,98121
1595,/see/apa/4736511042.html,-122.341888,1,11-Nov,3,545,2014-10-28T20:27:46-0700,4736511042, (Westlake),For Rent / Rent-To-Own / Lake Union View Unit,"47.634120, -122.341888",1,2014-11-11T09:48:57-0800,47.63412,8,98109
950,/see/apa/4756662427.html,-122.3431,1,11-Nov,2,545,2014-11-11T10:26:16-0800,4756662427, (North Seattle-Bitter Lake),1 cozy Bedroom available 12/07!!! Pet Friendly!!,"47.737700, -122.343100",1,2014-11-11T10:26:16-0800,47.7377,0,98133
2189,/see/apa/4756983924.html,-122.325637,1,11-Nov,16,540,2014-11-11T13:16:25-0800,4756983924," (Seattle, Eastlake, Amazon, UW)",1BR/1BA Apartment with Beautiful Lake Surroundings!,"47.645620, -122.325637",1,2014-11-11T13:16:25-0800,47.64562,6,98102
1620,/see/apa/4749966789.html,-122.346942,1.5,11-Nov,21,540,2014-11-06T20:50:46-0800,4749966789, (425 Vine St),$1620 / 1br - 538ft² - Seattle Downtown Apt for Rent,"47.617567, -122.346942",1,2014-11-11T14:20:24-0800,47.617567,17,98121
1495,/see/apa/4756671113.html,-122.359436,1,11-Nov,7,540,2014-11-11T10:30:36-0800,4756671113, (Lower Queen Anne),Large Eco-Friendly Open 1x1 w/ Floor-Ceiling Windows & Hardwoods!,"47.622031, -122.359436",1,2014-11-11T10:30:36-0800,47.622031,15,98121
1420,/see/apa/4750938608.html,-122.31946,1,11-Nov,5,540,2014-11-07T12:51:10-0800,4750938608, (Roosevelt ),Top Floor | Mt. Ranier Views | Outdoor Space |,"47.676420, -122.319460",1,2014-11-11T10:59:25-0800,47.67642,9,98115
1770,/see/apa/4757368442.html,-122.340437,1,11-Nov,10,537,2014-11-11T17:35:16-0800,4757368442," (Downtown, Belltown)","1 MONTH FREE - Tremendous Light, Views of Lake Union, Gas Cooking!","47.614620, -122.340437",1,2014-11-11T17:35:16-0800,47.61462,10,98121
1612,/see/apa/4757056020.html,-122.342737,1,11-Nov,44,537,2014-11-11T13:57:59-0800,4757056020," (Dexter Ave, South Lake Union)","Bouldering Wall, Kayaks, Pizza Oven, you can make this your Home","47.626717, -122.342737",1,2014-11-11T13:57:59-0800,47.626717,21,98109
1671,/see/apa/4751079380.html,-122.348678,1,11-Nov,9,536,2014-11-07T14:15:37-0800,4751079380, (ELLIOTT & BATTERY),Brand New Waterfront/ Belltown Location- Free Rent ☎ Today! ,"47.612721, -122.348678",1,2014-11-11T11:51:41-0800,47.612721,9,98121
2103,/see/apa/4757387644.html,-122.319825,1,11-Nov,13,529,2014-11-11T17:51:22-0800,4757387644, (Capitol Hill),Up To 1 Month Free! Open 1 bedroom with a view! **Open House Friday**,"47.620281, -122.319825",1,2014-11-11T17:51:22-0800,47.620281,9,98102
1375,/see/apa/4757381294.html,-122.275,1,11-Nov,30,528,2014-11-11T17:46:02-0800,4757381294, (columbia city),Apt 325! Washer & Dryer! 24 HR Gym! Clubhouse!,"47.541200, -122.275000",1,2014-11-11T17:46:02-0800,47.5412,4,98118
1695,/see/apa/4740761374.html,-122.316637,1,11-Nov,18,527,2014-10-31T17:18:22-0700,4740761374," (Capitol Hill, Seattle)","Brand New, Hip, Cool One Bd. Apt's for Rent!","47.619110, -122.316637",1,2014-11-11T21:00:04-0800,47.61911,23,98102
1595,/see/apa/4756910990.html,-122.344093,1,11-Nov,8,525,2014-11-11T12:35:34-0800,4756910990, (Fremont/Wallingford),"Private, Hip Fremont/Wallingford 1BR Condo.","47.659144, -122.344093",1,2014-11-11T12:35:34-0800,47.659144,9,98103
1450,/see/apa/4756932626.html,-122.356838,1,11-Nov,32,523,2014-11-11T12:47:37-0800,4756932626, (Upper Queen Anne),"Open One Bedroom, 1 Month Free Rent + 6 Month Free Parking","47.636220, -122.356838",1,2014-11-11T12:47:37-0800,47.63622,4,98119
1375,/see/apa/4750996582.html,-122.31946,1,11-Nov,9,523,2014-11-07T13:25:10-0800,4750996582, (Roosevelt),NEW Open 1 bedroom 1 bath! Quartz Countertops- Plank Flooring!,"47.676420, -122.319460",0.5,2014-11-11T10:59:21-0800,47.67642,12,98115
1525,/see/apa/4741934887.html,-122.315705,1,11-Nov,6,519,2014-11-01T15:13:16-0700,4741934887, (Capitol Hill / Downtown Seattle),"Washer/Dryer, Stainless Appliances, Bright, 2 Closets! Available Dec.","47.613382, -122.315705",1,2014-11-11T15:03:55-0800,47.613382,12,98122
1213,/see/apa/4757376787.html,-122.317075,1,11-Nov,32,518,2014-11-11T17:42:14-0800,4757376787, (Seattle/Greenlake/Fremont),"Seattle MFTE Qualified! New Building, $1,000 Gift Card, RENT TODAY!!!","47.673750, -122.317075",1,2014-11-11T17:42:14-0800,47.67375,5,98105
1526,/see/apa/4756939823.html,-122.316349,1,11-Nov,4,517,2014-11-11T12:51:32-0800,4756939823," (Capitol Hill, First Hill)","We have the 1 bed you need, November, December your pick!","47.609852, -122.316349",1,2014-11-11T12:51:32-0800,47.609852,8,98122
1370,/see/apa/4751113053.html,-122.337363,1,11-Nov,40,517,2014-11-07T14:37:16-0800,4751113053, (South Lake Union),1 Bedroom Now Available! Experience SLU at Boxcar Apartments,"47.619498, -122.337363",1,2014-11-11T15:06:37-0800,47.619498,0,98101
1450,/see/apa/4756613621.html,-122.324554,1,11-Nov,22,516,2014-11-11T10:01:32-0800,4756613621, (Green Lake),New Apt~Across from GreenLake~A/C~10' Ceilings~Stainless App,"47.679038, -122.324554",0.5,2014-11-11T10:01:32-0800,47.679038,6,98103
1438,/see/apa/4757391092.html,-122.3256,1,11-Nov,5,516,2014-11-11T17:54:13-0800,4757391092, (downtown),"Make it your best year ever, ONE MONTH FREE!","47.603600, -122.325600",0.5,2014-11-11T17:54:13-0800,47.6036,3,98104
1475,/see/apa/4757414871.html,-122.341048,1,11-Nov,18,515,2014-11-11T18:15:01-0800,4757414871, (Seattle),"$99 Move In Special, 1 bedroom with VIEW of Lake and Balcony!","47.633222, -122.341048",1,2014-11-11T18:15:01-0800,47.633222,3,98109
1800,/see/apa/4757326141.html,-122.339061,1,11-Nov,15,514,2014-11-11T17:00:49-0800,4757326141, (Downtown Seattle),"Modern, 1 bath, next to Pike Place Market,parking & storage incl. ","47.608948, -122.339061",1,2014-11-11T17:03:49-0800,47.608948,17,98101
1650,/see/apa/4731050986.html,-122.356281,1,11-Nov,2,512,2014-10-25T09:21:58-0700,4731050986, (Belltown),Belltown Modern,"47.618112, -122.356281",1,2014-11-11T05:47:40-0800,47.618112,7,98121
1325,/see/apa/4756869642.html,-122.327833,1,11-Nov,24,512,2014-11-11T12:13:26-0800,4756869642," (Seattle, Capitol Hill, 1st Hill)",No Deposit + Free Parking! Don't Miss Out On This Spacious Studio! ,"47.607692, -122.327833",0.5,2014-11-11T12:13:26-0800,47.607692,9,98104
1600,/see/apa/4757237045.html,-122.3735,1,11-Nov,52,510,2014-11-11T15:54:04-0800,4757237045, (West Seattle),Your mom wants her basement back! 1x1 + Den available 11/15,"47.544400, -122.373500",1,2014-11-11T15:54:04-0800,47.5444,6,98126
1568,/see/apa/4756614866.html,-122.352719,1,11-Nov,32,510,2014-11-11T10:02:08-0800,4756614866, (Belltown),Enjoy extra savings this holiday season!!,"47.617360, -122.352719",0.5,2014-11-11T10:02:08-0800,47.61736,5,98121
1360,/see/apa/4757025493.html,-122.342682,1,11-Nov,16,508,2014-11-11T13:40:14-0800,4757025493, (Seattle),"All the Amenities, Pets Welcome, Rooftop Deck","47.626080, -122.342682",0.5,2014-11-11T13:40:15-0800,47.62608,11,98109
1670,/see/apa/4756570549.html,-122.324039,1,11-Nov,16,506,2014-11-11T09:40:04-0800,4756570549," (First Hill, Capitol Hill)","Apply Today, Modern Apartment, Unparalleled Views","47.610100, -122.324039",0.5,2014-11-11T09:40:04-0800,47.6101,11,98101
1415,/see/apa/4756926911.html,-122.3426,1,11-Nov,16,506,2014-11-11T12:44:25-0800,4756926911, (South Lake Union),"All the Amenities, Quartz Countertops, New Apartments","47.627651, -122.342600",0.5,2014-11-11T12:44:25-0800,47.627651,12,98109
1265,/see/apa/4757049416.html,-122.292537,1,11-Nov,40,506,2014-11-11T13:54:04-0800,4757049416, (Seattle),Studio with patio space! ,"47.730077, -122.292537",0.5,2014-11-11T13:54:05-0800,47.730077,8,98125
1433,/see/apa/4746580094.html,-122.300895,1,11-Nov,9,505,2014-11-04T16:43:45-0800,4746580094, (Seattle/U-District/UVillage/UW),Studio available early December near UW,"47.666506, -122.300895",0.5,2014-11-11T14:53:32-0800,47.666506,4,98105
1775,/see/apa/4757350782.html,-122.3144,1,11-Nov,17,504,2014-11-11T17:21:03-0800,4757350782, (Capitol Hill),"1 Bdrm with HUGE North Facing Patio, High Ceilings, Tons of Light!","47.623320, -122.314400",1,2014-11-11T17:21:03-0800,47.62332,6,98102
1575,/see/apa/4756535705.html,-122.316499,1,11-Nov,46,501,2014-11-11T09:22:59-0800,4756535705, (Greenlake UDistrict Roosevelt Seattle),"Luxury Finishes, Killer View!!! One Month Free & $1000 Visa Gift Card!","47.674173, -122.316499",1,2014-11-11T09:22:59-0800,47.674173,5,98115
1225,/see/apa/4756462000.html,-122.321988,1,11-Nov,3,500,2014-11-11T08:45:43-0800,4756462000, (CAPITOL HILL),CAPITOL HILL ONE BEDROOM ,"47.621220, -122.321988",1,2014-11-11T08:45:43-0800,47.62122,5,98102
1225,/see/apa/4757412140.html,-122.323245,1,11-Nov,35,500,2014-11-11T18:12:30-0800,4757412140, (Capitol Hill - Boylston Ave - Pike St),Spacious Top Floor Apartment - Great Views - New Upgrades,"47.613419, -122.323245",1,2014-11-11T18:12:30-0800,47.613419,15,98101
1195,/see/apa/4756604038.html,-122.325468,1,11-Nov,4,500,2014-11-11T09:56:40-0800,4756604038, (Remodeled),Capitol Hill,"47.616159, -122.325468",0.5,2014-11-11T09:56:40-0800,47.616159,4,98101
1195,/see/apa/4752259084.html,-122.360938,1,11-Nov,3,500,2014-11-08T11:01:51-0800,4752259084, (lower Queen Anne),"Large Studio. full kitchen, Hardwood floors","47.625722, -122.360938",0.5,2014-11-11T13:11:22-0800,47.625722,3,98119
1145,/see/apa/4756768472.html,-122.357442,1,11-Nov,33,500,2014-11-11T11:20:12-0800,4756768472, (Fremont),Available NOW! Great location in Fremont!! Hardwood floors!! ,"47.654847, -122.357442",1,2014-11-11T11:20:12-0800,47.654847,21,98119
1100,/see/apa/4756837612.html,-122.345123,1,11-Nov,23,500,2014-11-11T11:56:12-0800,4756837612, (Wallingford),Darling small Cottage,"47.658450, -122.345123",1,2014-11-11T17:44:09-0800,47.65845,9,98103
995,/see/apa/4756593853.html,-122.3015,1,11-Nov,32,500,2014-11-11T09:51:35-0800,4756593853," (*** SAND POINT, LAKE CITY ******)","** ** Sand Point Beauty 1x1 Water View, on Bus line **** ","47.717000, -122.301500",1,2014-11-11T09:51:35-0800,47.717,6,98125
825,/see/apa/4756750808.html,-122.339335,1,11-Nov,3,500,2014-11-11T11:11:01-0800,4756750808, (North Seattle),mother-in-law studio apartment for rent,"47.732239, -122.339335",0.5,2014-11-11T11:11:01-0800,47.732239,0,98133
1505,/see/apa/4757238380.html,-122.349136,1,11-Nov,21,498,2014-11-11T15:55:01-0800,4757238380, (Belltown),"Arthouse Apartment Large, Open Studio - 500 Sq Ft - Lease Transfer","47.612861, -122.349136",0.5,2014-11-11T15:55:01-0800,47.612861,7,98121
1495,/see/apa/4722362174.html,-122.348943,1,11-Nov,8,498,2014-10-19T15:51:42-0700,4722362174, (Downtown/Belltown/Pike Place/Art House),SAVE $$$ for the HOLIDAYS! Pay NO RENT until 2015! $250 MOVES YOU IN!,"47.612673, -122.348943",0.5,2014-11-11T11:23:02-0800,47.612673,8,98121
897,/see/apa/4757379628.html,-122.345377,1,11-Nov,41,497,2014-11-11T17:44:39-0800,4757379628, (Shoreline),One Bedroom at a Great Community!! Blakely Senior Apartments,"47.767632, -122.345377",1,2014-11-11T17:44:39-0800,47.767632,2,98133
1099,/see/apa/4735999555.html,-122.374364,1,11-Nov,3,495,2014-10-28T13:52:13-0700,4735999555, (West Seattle),"Direct access to West Seattle Bridge, Alki Beach and More!! ","47.583386, -122.374364",0.5,2014-11-11T09:26:01-0800,47.583386,6,98116
1100,/see/apa/4749253995.html,-122.34272,1,11-Nov,25,494,2014-11-06T11:44:58-0800,4749253995," (seattle, shoreline, ballard, edmonds)",DECEMBER 1st ***Apply Now***Studio with Sleeping Alcove,"47.739020, -122.342720",0.5,2014-11-11T09:19:44-0800,47.73902,5,98133
1100,/see/apa/4728982699.html,-122.342892,1,11-Nov,24,494,2014-10-23T18:28:25-0700,4728982699, (Shoreline),***Chic Studios Near Seattle***,"47.739092, -122.342892",0.5,2014-11-11T09:20:13-0800,47.739092,5,98133
1100,/see/apa/4747970519.html,-122.34272,1,11-Nov,25,494,2014-11-05T14:28:54-0800,4747970519," (Seattle, Shoreline, Edmonds)",***Near Swedish Medical Centers in Edmonds,"47.739092, -122.342720",0.5,2014-11-11T09:20:28-0800,47.739092,4,98133
1100,/see/apa/4728974394.html,-122.343063,1,11-Nov,24,494,2014-10-23T18:20:46-0700,4728974394, (Shoreline),**Studio with Sleeping Alcove - Malmo Apartments,"47.739092, -122.343063",0.5,2014-11-11T09:20:41-0800,47.739092,5,98133
1100,/see/apa/4731174450.html,-122.342849,1,11-Nov,26,494,2014-10-25T10:27:22-0700,4731174450,,***Seattle right down the road - Studio,"47.739064, -122.342849",0.5,2014-11-11T09:21:18-0800,47.739064,5,98133
1100,/see/apa/4756743037.html,-122.342978,1,11-Nov,15,494,2014-11-11T11:07:04-0800,4756743037," (seattle, shoreline, edmonds)",***Modern Studio Apartments starting at $1100,"47.739064, -122.342978",0.5,2014-11-11T11:07:04-0800,47.739064,3,98133
1451,/see/apa/4757338941.html,-122.319537,1,11-Nov,10,491,2014-11-11T17:11:19-0800,4757338941, (Capitol Hill),Amazing SPECIALS! Up To One Month Free!!! Open House This Friday,"47.620277, -122.319537",0.5,2014-11-11T17:11:19-0800,47.620277,6,98102
1451,/see/apa/4757336532.html,-122.31976,1,11-Nov,8,491,2014-11-11T17:09:19-0800,4757336532," (Capitol Hill, Broadway)",OPEN HOUSE @ Broadway's Most Beautiful Building! Up To 1 Month Free!,"47.620267, -122.319760",0.5,2014-11-11T17:09:19-0800,47.620267,8,98102
1451,/see/apa/4757166065.html,-122.319537,1,11-Nov,9,491,2014-11-11T15:05:29-0800,4757166065," (Capitol Hill, Broadway)",Elegance and charm in modern LUXURY! Up To 1 Month Free!!!,"47.620277, -122.319537",0.5,2014-11-11T15:05:29-0800,47.620277,10,98102
1509,/see/apa/4756681270.html,-122.322168,1,11-Nov,5,488,2014-11-11T10:35:34-0800,4756681270, (Seattle),Can't get enough of Capitol Hill? Why not Live in the Heart of it!,"47.619257, -122.322168",0.5,2014-11-11T10:35:34-0800,47.619257,10,98102
1675,/see/apa/4756678237.html,-122.3144,1,11-Nov,13,487,2014-11-11T10:34:05-0800,4756678237, (Capitol Hill),South-Facing Reading Nook + Kitchen Island = Modern Urban Living!,"47.623320, -122.314400",1,2014-11-11T10:34:05-0800,47.62332,4,98102
1630,/see/apa/4756688535.html,-122.325637,1,11-Nov,3,485,2014-11-11T10:39:13-0800,4756688535," (Seattle, Lake Union, Amazon, UW)",Awesome Lake View to wake up to! Top floor studio w/deck!,"47.645620, -122.325637",0.5,2014-11-11T10:39:13-0800,47.64562,6,98102
1275,/see/apa/4751129079.html,-122.325637,1,11-Nov,14,485,2014-11-07T14:47:45-0800,4751129079," (Seattle, Amazon, UW, Lake Union)",Large Studio in the great pet friendly community!,"47.645620, -122.325637",0.5,2014-11-11T14:34:34-0800,47.64562,4,98102
1274,/see/apa/4757146015.html,-122.326749,1,11-Nov,3,480,2014-11-11T14:52:45-0800,4757146015, (CID/Downtown),You Will Love This Studio With Private Patio!,"47.597520, -122.326749",0.5,2014-11-11T14:52:45-0800,47.59752,6,98104
1325,/see/apa/4756894629.html,-122.3735,1,11-Nov,52,479,2014-11-11T12:26:46-0800,4756894629, (West Seattle),5th floor STUDIO...Pet Friendly! Tour Today ,"47.544400, -122.373500",0.5,2014-11-11T12:26:46-0800,47.5444,6,98126
1279,/see/apa/4757352239.html,-122.354758,1,11-Nov,30,479,2014-11-11T17:22:11-0800,4757352239," (Queen Anne, Uptown)",Reserve cozy & quiet studio for THIS WEEKEND! $99 parking!,"47.623463, -122.354758",0.5,2014-11-11T17:22:11-0800,47.623463,3,98109
1369,/see/apa/4757366284.html,-122.354038,1,11-Nov,21,475,2014-11-11T17:33:28-0800,4757366284, (Belltown/Queen Anne),"Fantastic Studio! Room with a View of the ""Space Needle""!","47.618806, -122.354038",0.5,2014-11-11T17:33:29-0800,47.618806,2,98121
1415,/see/apa/4757112861.html,-122.3022,1,11-Nov,36,472,2014-11-11T14:32:00-0800,4757112861, (University District),Top floor studio! Modern Building with New Clubhouse and Rooftop!,"47.663300, -122.302200",0.5,2014-11-11T14:32:00-0800,47.6633,0,98105
875,/see/apa/4757224515.html,-122.359639,1,11-Nov,1,469,2014-11-11T15:45:08-0800,4757224515, (Belltown),Beautiful Belltown Studios,"47.638442, -122.359639",0.5,2014-11-11T15:45:08-0800,47.638442,4,98119
1155,/see/apa/4757360500.html,-122.3015,1,11-Nov,15,467,2014-11-11T17:28:46-0800,4757360500, (seattle),Don't let this one slip by a wonderful studio! Fully Renovated!,"47.717000, -122.301500",0.5,2014-11-11T17:28:46-0800,47.717,9,98125
1395,/see/apa/4752659479.html,-122.348278,1,11-Nov,23,466,2014-11-08T15:21:18-0800,4752659479," (Downtown, Belltown)",Lovely Studio in the Heart of Belltown!,"47.614496, -122.348278",0.5,2014-11-11T08:20:33-0800,47.614496,12,98121
999,/see/apa/4757487521.html,-122.3447,1,11-Nov,11,464,2014-11-11T19:23:40-0800,4757487521, (Belltown/Seattle),"Unit#104, Available 11/10/14!!! Hurry! Call TODAY!!!","47.615100, -122.344700",0.5,2014-11-11T19:27:08-0800,47.6151,7,98121
1251,/see/apa/4757242387.html,-122.3426,1,11-Nov,63,462,2014-11-11T15:57:52-0800,4757242387, (Seattle),FOUND! Great deal! Studio,"47.673400, -122.342600",0.5,2014-11-11T15:57:52-0800,47.6734,10,98103
1500,/see/apa/4752705689.html,-122.351088,1,11-Nov,22,460,2014-11-08T15:59:57-0800,4752705689," (Downtown, Belltown)",Beautiful Studio at the Parc in Belltown,"47.615507, -122.351088",0.5,2014-11-11T08:20:44-0800,47.615507,12,98121
1485,/see/apa/4756879455.html,-122.3643,1,11-Nov,16,452,2014-11-11T12:18:36-0800,4756879455," (Queen Anne,Seattle Center)",♦Awesome HIGH END DESIGNER 1 bedroom ready Jan 2015♦,"47.637900, -122.364300",1,2014-11-11T12:18:36-0800,47.6379,2,98119
1350,/see/apa/4753863913.html,-122.358212,1,11-Nov,33,450,2014-11-09T14:03:10-0800,4753863913, (Broadview/Greenwood),Greenwood private garden studio apartment,"47.730376, -122.358212",0.5,2014-11-11T15:05:20-0800,47.730376,9,98133
1250,/see/apa/4734614686.html,-122.310998,1,11-Nov,20,450,2014-10-27T16:30:49-0700,4734614686, (Capitol Hill/Belltown/Queen Anne),"Remodeled, Bright Studio w/ Hardwoods/Granite in Prime Cap Hill spot","47.619820, -122.310998",0.5,2014-11-11T18:03:31-0800,47.61982,0,98122
995,/see/apa/4757053514.html,-122.326819,1,11-Nov,1,450,2014-11-11T13:56:26-0800,4757053514, (Capitol Hill),Studio For Rent,"47.618067, -122.326819",0.5,2014-11-11T13:56:26-0800,47.618067,7,98101
